Id,Weekly_Sales
42_2_2013-01-11,16611.395799999995
42_2_2013-01-18,15528.429600000007
42_2_2013-01-25,16426.786100000005
42_2_2013-02-01,16921.060899999986
42_2_2013-02-08,18384.107499999984
42_2_2013-02-15,16345.242899999994
42_2_2013-02-22,17211.3879
42_2_2013-03-01,16599.738099999995
42_2_2013-03-08,17295.210200000005
42_2_2013-03-15,16942.4189
42_2_2013-03-22,16492.208499999997
42_2_2013-03-29,16126.135900000003
42_2_2013-04-05,17228.8964
42_2_2013-04-12,16791.636299999987
42_2_2013-04-19,16833.910099999997
42_2_2013-04-26,16079.729600000011
42_2_2013-05-03,15901.133499999998
42_2_2013-05-10,15851.123199999995
42_2_2013-05-17,15545.715099999998
42_2_2013-05-24,15393.363399999998
42_2_2013-05-31,14910.697900000001
42_2_2013-06-07,15734.812100000005
42_2_2013-06-14,15490.882700000002
42_2_2013-06-21,15356.332700000006
42_2_2013-06-28,14994.9455
42_2_2013-07-05,15598.952700000002
42_2_2013-07-12,15614.861200000001
42_2_2013-07-19,15442.985700000008
42_2_2013-07-26,15039.164700000007
42_3_2012-11-02,818.7834000000001
42_3_2012-11-09,799.6978000000001
42_3_2012-11-16,856.181
42_3_2012-11-23,890.9858999999996
42_3_2012-11-30,791.7879
42_3_2012-12-07,967.5059000000002
42_3_2012-12-14,904.1618
42_3_2012-12-21,882.8979000000003
42_3_2012-12-28,820.6135000000002
42_3_2013-01-04,1119.3169000000005
42_3_2013-01-11,986.6957000000002
42_3_2013-01-18,892.3648000000003
42_3_2013-01-25,1063.5145000000005
42_3_2013-02-01,1136.4788000000005
42_3_2013-02-08,850.8879000000001
42_3_2013-02-15,892.6828000000002
42_3_2013-02-22,815.5431000000001
42_3_2013-03-01,908.3006
42_3_2013-03-08,729.2299999999999
42_3_2013-03-15,817.2276000000003
42_3_2013-03-22,717.5833000000005
42_3_2013-03-29,747.0541000000007
42_3_2013-04-05,898.4286999999998
42_3_2013-04-12,827.3892999999999
42_3_2013-04-19,790.2960000000002
42_3_2013-04-26,870.7726999999996
42_3_2013-05-03,904.9726999999999
42_3_2013-05-10,819.3407999999998
42_3_2013-05-17,729.9522999999998
42_3_2013-05-24,968.4204999999995
42_3_2013-05-31,862.6095000000001
42_3_2013-06-07,763.7588000000001
42_3_2013-06-14,912.5507999999995
42_3_2013-06-21,811.1284999999999
42_3_2013-06-28,736.1375
42_3_2013-07-05,903.6781000000004
42_3_2013-07-12,840.3881000000001
42_3_2013-07-19,852.9868000000001
42_3_2013-07-26,954.1523999999994
42_4_2012-11-02,15906.60860000001
42_4_2012-11-09,16171.809300000006
42_4_2012-11-16,15348.970999999998
42_4_2012-11-23,18447.580000000005
42_4_2012-11-30,14327.1297
42_4_2012-12-07,15996.571199999998
42_4_2012-12-14,15290.475399999996
42_4_2012-12-21,15548.679000000002
42_4_2012-12-28,15962.605199999989
42_4_2013-01-04,16140.557899999998
42_4_2013-01-11,15854.063599999996
42_4_2013-01-18,15284.966099999998
42_4_2013-01-25,14872.808499999994
42_4_2013-02-01,15702.165300000004
42_4_2013-02-08,16919.99630000002
42_4_2013-02-15,15680.5314
42_4_2013-02-22,15235.238499999996
42_4_2013-03-01,15554.458200000012
42_4_2013-03-08,16514.733300000007
42_4_2013-03-15,15424.7514
42_4_2013-03-22,14881.240899999992
42_4_2013-03-29,14500.715900000001
42_4_2013-04-05,16533.865100000006
42_4_2013-04-12,15800.3359
42_4_2013-04-19,15262.981399999997
42_4_2013-04-26,14716.28689999999
42_4_2013-05-03,14030.027900000003
42_4_2013-05-10,14261.837499999996
42_4_2013-05-17,13462.407599999999
42_4_2013-05-24,13255.327999999994
42_4_2013-05-31,13178.024999999996
42_4_2013-06-07,14062.67729999999
42_4_2013-06-14,13492.490099999997
42_4_2013-06-21,13249.316599999996
42_4_2013-06-28,13004.240999999996
42_4_2013-07-05,14196.910899999992
42_4_2013-07-12,13655.815499999995
42_4_2013-07-19,13463.100599999998
42_4_2013-07-26,13271.607399999994
42_5_2012-11-02,953.4749999999996
42_5_2012-11-09,1027.2151999999996
42_5_2012-11-16,1071.6911999999998
42_5_2012-11-23,939.8800000000005
42_5_2012-11-30,965.0482000000004
42_5_2012-12-07,1063.925
42_5_2012-12-14,1121.5620000000004
42_5_2012-12-21,1199.840600000001
42_5_2012-12-28,1192.1825000000013
42_5_2013-01-04,887.1850999999994
42_5_2013-01-11,888.9977999999995
42_5_2013-01-18,734.9021999999995
42_5_2013-01-25,755.8066999999996
42_5_2013-02-01,916.2403999999998
42_5_2013-02-08,801.3773999999999
42_5_2013-02-15,938.3711999999997
42_5_2013-02-22,849.6146999999997
42_5_2013-03-01,833.7785999999999
42_5_2013-03-08,812.4644000000001
42_5_2013-03-15,844.7286000000001
42_5_2013-03-22,750.8391999999997
42_5_2013-03-29,778.3397999999995
42_5_2013-04-05,977.0087999999996
42_5_2013-04-12,1002.4342999999997
42_5_2013-04-19,786.7638999999996
42_5_2013-04-26,694.8992
42_5_2013-05-03,919.7309000000002
42_5_2013-05-10,935.8408000000006
42_5_2013-05-17,790.3214000000003
42_5_2013-05-24,867.9411000000007
42_5_2013-05-31,869.0558000000009
42_5_2013-06-07,846.6900000000003
42_5_2013-06-14,790.4038
42_5_2013-06-21,808.3413000000004
42_5_2013-06-28,785.8157000000002
42_5_2013-07-05,844.2361000000005
42_5_2013-07-12,766.6734000000004
42_5_2013-07-19,761.7941000000005
42_5_2013-07-26,779.3303000000004
42_6_2013-05-17,271.1732
42_6_2013-06-07,303.22379999999987
42_6_2013-06-14,359.5431000000001
42_7_2012-11-02,380.7407999999998
42_7_2012-11-09,578.8408999999999
42_7_2012-11-16,479.9299
42_7_2012-11-23,454.7919999999993
42_7_2012-11-30,440.24989999999985
42_7_2012-12-07,682.8048999999999
42_7_2012-12-14,953.8370000000004
42_7_2012-12-21,1139.7792000000015
42_7_2012-12-28,1323.8761999999997
42_7_2013-01-04,590.9365
42_7_2013-01-11,435.88970000000006
42_7_2013-01-18,399.5429000000001
42_7_2013-01-25,359.49259999999964
42_7_2013-02-01,636.8314999999999
42_7_2013-02-08,693.1625999999998
42_7_2013-02-15,555.3836000000001
42_7_2013-02-22,536.5956000000001
42_7_2013-03-01,646.9217999999997
42_7_2013-03-08,883.8238999999995
42_7_2013-03-15,548.0449999999994
42_7_2013-03-22,594.7317999999993
42_7_2013-03-29,603.0867999999996
42_7_2013-04-05,1292.6589000000008
42_7_2013-04-12,995.2664999999998
42_7_2013-04-19,654.3858
42_7_2013-04-26,679.1208999999998
42_7_2013-05-03,1278.8170999999995
42_7_2013-05-10,1178.0334000000005
42_7_2013-05-17,797.6026000000005
42_7_2013-05-24,771.2692999999998
42_7_2013-05-31,872.9183999999998
42_7_2013-06-07,1346.3897
42_7_2013-06-14,1181.8961999999997
42_7_2013-06-21,892.9
42_7_2013-06-28,870.6643999999998
42_7_2013-07-05,2691.5201999999977
42_7_2013-07-12,1987.7572
42_7_2013-07-19,886.0618000000005
42_7_2013-07-26,689.1334000000002
42_8_2012-11-02,20341.184100000013
42_8_2012-11-09,20117.76690000001
42_8_2012-11-16,19909.789700000005
42_8_2012-11-23,19546.303799999998
42_8_2012-11-30,19355.585000000006
42_8_2012-12-07,20252.522400000013
42_8_2012-12-14,19928.195000000003
42_8_2012-12-21,19328.920800000007
42_8_2012-12-28,19072.77209999999
42_8_2013-01-04,19342.316200000012
42_8_2013-01-11,19548.637600000005
42_8_2013-01-18,18998.7706
42_8_2013-01-25,19532.792999999994
42_8_2013-02-01,19649.116800000014
42_8_2013-02-08,20059.0421
42_8_2013-02-15,19313.168900000008
42_8_2013-02-22,19505.415699999994
42_8_2013-03-01,19374.0135
42_8_2013-03-08,19847.311100000006
42_8_2013-03-15,19505.03990000001
42_8_2013-03-22,19022.287900000003
42_8_2013-03-29,19000.721200000004
42_8_2013-04-05,19728.808800000017
42_8_2013-04-12,19233.406400000018
42_8_2013-04-19,19214.81160000001
42_8_2013-04-26,18956.9821
42_8_2013-05-03,16311.847100000006
42_8_2013-05-10,15889.831299999998
42_8_2013-05-17,15746.3405
42_8_2013-05-24,15716.085699999998
42_8_2013-05-31,15816.011999999995
42_8_2013-06-07,16194.62520000001
42_8_2013-06-14,15453.450699999989
42_8_2013-06-21,15266.949099999993
42_8_2013-06-28,15394.729899999995
42_8_2013-07-05,16054.951900000002
42_8_2013-07-12,15676.139000000001
42_8_2013-07-19,15645.683799999997
42_8_2013-07-26,15469.453299999996
42_9_2012-11-02,184.12939999999998
42_9_2012-11-09,171.0822
42_9_2012-11-16,74.4302
42_9_2012-11-23,111.24490000000002
42_9_2012-11-30,124.82430000000004
42_9_2012-12-07,107.56840000000004
42_9_2012-12-14,74.8207
42_9_2012-12-21,68.38770000000002
42_9_2012-12-28,80.87170000000006
42_9_2013-01-04,73.70220000000003
42_9_2013-01-11,65.04770000000002
42_9_2013-01-18,70.15390000000001
42_9_2013-01-25,96.18459999999999
42_9_2013-02-01,72.71470000000002
42_9_2013-02-08,80.32179999999998
42_9_2013-02-15,70.64140000000002
42_9_2013-02-22,93.07450000000004
42_9_2013-03-01,74.80800000000006
42_9_2013-03-08,151.29480000000004
42_9_2013-03-15,131.10420000000005
42_9_2013-03-22,207.10870000000003
42_9_2013-03-29,197.21670000000006
42_9_2013-04-05,245.50409999999994
42_9_2013-04-12,171.56800000000007
42_9_2013-04-19,183.9983000000001
42_9_2013-04-26,243.85049999999984
42_9_2013-05-03,188.16479999999996
42_9_2013-05-10,204.19980000000004
42_9_2013-05-17,182.55569999999997
42_9_2013-05-24,194.7268
42_9_2013-05-31,198.59459999999999
42_9_2013-06-07,179.27679999999992
42_9_2013-06-14,180.20209999999992
42_9_2013-06-21,223.09329999999997
42_9_2013-06-28,156.36209999999983
42_9_2013-07-05,212.61069999999992
42_9_2013-07-12,202.2961999999999
42_9_2013-07-19,203.3317000000001
42_9_2013-07-26,173.97710000000004
42_10_2012-11-02,444.39999999999986
42_10_2012-11-09,450.1422
42_10_2012-11-16,439.1050000000001
42_10_2012-11-23,415.78060000000005
42_10_2012-11-30,443.5448999999999
42_10_2012-12-07,433.22499999999985
42_10_2012-12-14,440.4289999999999
42_10_2012-12-21,445.04830000000004
42_10_2012-12-28,444.5618
42_10_2013-01-04,467.23499999999984
42_10_2013-01-11,440.86609999999996
42_10_2013-01-18,452.61539999999974
42_10_2013-01-25,413.7429999999997
42_10_2013-02-01,411.2059000000001
42_10_2013-02-08,450.059
42_10_2013-02-15,474.7176
42_10_2013-02-22,452.0960999999999
42_10_2013-03-01,451.8997999999998
42_10_2013-03-08,436.1574999999999
42_10_2013-03-15,443.2968000000001
42_10_2013-03-22,457.25059999999985
42_10_2013-03-29,463.0846999999999
42_10_2013-04-05,432.0561
42_10_2013-04-12,444.5320000000001
42_10_2013-04-19,458.9707999999998
42_10_2013-04-26,464.7918999999998
42_10_2013-05-03,390.6135999999999
42_10_2013-05-10,374.6713
42_10_2013-05-17,366.32739999999984
42_10_2013-05-24,357.02529999999985
42_10_2013-05-31,370.6420999999999
42_10_2013-06-07,372.2493999999998
42_10_2013-06-14,349.8402
42_10_2013-06-21,361.95839999999976
42_10_2013-06-28,347.05619999999976
42_10_2013-07-05,382.17689999999993
42_10_2013-07-12,371.8459
42_10_2013-07-19,370.1049999999999
42_10_2013-07-26,350.5946999999999
42_11_2012-11-02,981.9166000000004
42_11_2012-11-09,1013.7716999999997
42_11_2012-11-16,1130.7649999999996
42_11_2012-11-23,1047.8859999999988
42_11_2012-11-30,950.3575999999999
42_11_2012-12-07,1095.5907000000002
42_11_2012-12-14,1089.8930999999998
42_11_2012-12-21,1092.0344999999998
42_11_2012-12-28,1123.001599999999
42_11_2013-01-04,1333.9135999999987
42_11_2013-01-11,1023.8829
42_11_2013-01-18,1263.6557999999993
42_11_2013-01-25,779.6873999999999
42_11_2013-02-01,976.9727000000005
42_11_2013-02-08,1007.2840999999988
42_11_2013-02-15,1216.624199999999
42_11_2013-02-22,867.0583000000005
42_11_2013-03-01,1090.6194999999996
42_11_2013-03-08,811.9930000000002
42_11_2013-03-15,850.9497000000001
42_11_2013-03-22,819.5917000000004
42_11_2013-03-29,836.6750000000004
42_11_2013-04-05,906.6256000000001
42_11_2013-04-12,892.7281000000003
42_11_2013-04-19,841.3791000000002
42_11_2013-04-26,787.1054999999999
42_11_2013-05-03,892.4386000000002
42_11_2013-05-10,894.8299999999998
42_11_2013-05-17,860.5278999999998
42_11_2013-05-24,853.8766
42_11_2013-05-31,795.7961000000001
42_11_2013-06-07,940.8785999999999
42_11_2013-06-14,988.0969000000006
42_11_2013-06-21,931.8064000000003
42_11_2013-06-28,934.2653000000005
42_11_2013-07-05,990.3673000000002
42_11_2013-07-12,1015.8009
42_11_2013-07-19,953.3239
42_11_2013-07-26,743.1574
42_12_2012-11-02,100.84569999999998
42_12_2012-11-09,101.61890000000001
42_12_2012-11-16,91.56880000000005
42_12_2012-11-23,122.82300000000018
42_12_2012-11-30,102.64699999999998
42_12_2012-12-07,96.28290000000008
42_12_2012-12-14,96.91840000000002
42_12_2012-12-21,104.16540000000003
42_12_2012-12-28,124.83840000000009
42_12_2013-01-04,109.45210000000004
42_12_2013-01-11,113.76680000000005
42_12_2013-01-18,103.47300000000004
42_12_2013-01-25,116.76800000000003
42_12_2013-02-01,113.07970000000006
42_12_2013-02-08,148.90760000000017
42_12_2013-02-15,111.67670000000007
42_12_2013-02-22,114.90000000000013
42_12_2013-03-01,114.3688000000001
42_12_2013-03-08,111.64659999999999
42_12_2013-03-15,120.67870000000008
42_12_2013-03-22,114.05640000000005
42_12_2013-03-29,113.6282000000001
42_12_2013-04-05,135.00600000000017
42_12_2013-04-12,128.86610000000007
42_12_2013-04-19,114.83900000000003
42_12_2013-04-26,114.59559999999999
42_12_2013-05-03,94.55260000000003
42_12_2013-05-10,96.33100000000005
42_12_2013-05-17,94.67250000000004
42_12_2013-05-24,88.08410000000003
42_12_2013-05-31,88.18950000000004
42_12_2013-06-07,104.19190000000002
42_12_2013-06-14,95.08660000000005
42_12_2013-06-21,97.77120000000005
42_12_2013-06-28,88.14730000000002
42_12_2013-07-05,104.5794
42_12_2013-07-12,98.86710000000002
42_12_2013-07-19,98.28270000000006
42_12_2013-07-26,95.27830000000007
42_13_2012-11-02,16215.9443
42_13_2012-11-09,15979.277800000003
42_13_2012-11-16,15488.055500000008
42_13_2012-11-23,14878.707400000012
42_13_2012-11-30,14793.671900000014
42_13_2012-12-07,15435.899300000006
42_13_2012-12-14,14326.636500000006
42_13_2012-12-21,14049.055100000009
42_13_2012-12-28,14261.703900000006
42_13_2013-01-04,15624.733499999984
42_13_2013-01-11,15612.015499999998
42_13_2013-01-18,14532.251000000004
42_13_2013-01-25,15257.928100000012
42_13_2013-02-01,15951.268799999996
42_13_2013-02-08,16719.269999999982
42_13_2013-02-15,15495.62979999999
42_13_2013-02-22,16551.2307
42_13_2013-03-01,15513.139299999999
42_13_2013-03-08,16368.2379
42_13_2013-03-15,15790.1551
42_13_2013-03-22,15440.211400000002
42_13_2013-03-29,15192.795599999996
42_13_2013-04-05,16636.9581
42_13_2013-04-12,15793.540500000008
42_13_2013-04-19,15720.678000000009
42_13_2013-04-26,14849.921500000006
42_13_2013-05-03,14329.738700000002
42_13_2013-05-10,14200.749299999994
42_13_2013-05-17,13815.827499999996
42_13_2013-05-24,13626.616100000003
42_13_2013-05-31,13403.453799999996
42_13_2013-06-07,14297.179899999994
42_13_2013-06-14,13943.245199999996
42_13_2013-06-21,13529.235
42_13_2013-06-28,13382.820199999995
42_13_2013-07-05,14154.351299999991
42_13_2013-07-12,14095.743399999996
42_13_2013-07-19,13740.6196
42_13_2013-07-26,13359.954800000001
42_14_2012-11-02,1375.7197999999999
42_14_2012-11-09,1505.6574000000003
42_14_2012-11-16,1655.6347000000012
42_14_2012-11-23,4483.8373999999985
42_14_2012-11-30,1767.8386999999993
42_14_2012-12-07,1407.9470999999999
42_14_2012-12-14,1664.650800000001
42_14_2012-12-21,1994.0027999999998
42_14_2012-12-28,2297.476199999999
42_14_2013-01-04,1655.702100000001
42_14_2013-01-11,1671.4950000000008
42_14_2013-01-18,1902.3990999999996
42_14_2013-01-25,1453.5567999999994
42_14_2013-02-01,1739.2585000000008
42_14_2013-02-08,1798.5301000000018
42_14_2013-02-15,1808.526700000001
42_14_2013-02-22,1890.445099999999
42_14_2013-03-01,1735.0233000000005
42_14_2013-03-08,1747.6103000000005
42_14_2013-03-15,1773.9620000000002
42_14_2013-03-22,1557.8076
42_14_2013-03-29,1496.3745
42_14_2013-04-05,1933.5703000000012
42_14_2013-04-12,1763.5632999999998
42_14_2013-04-19,1546.204699999999
42_14_2013-04-26,1478.1093000000003
42_14_2013-05-03,1286.9975
42_14_2013-05-10,1322.2325999999996
42_14_2013-05-17,1291.5356000000002
42_14_2013-05-24,1333.5501000000006
42_14_2013-05-31,1254.3392999999999
42_14_2013-06-07,1482.105999999999
42_14_2013-06-14,1428.2374999999997
42_14_2013-06-21,1411.5999
42_14_2013-06-28,1419.4784999999997
42_14_2013-07-05,1370.3609000000008
42_14_2013-07-12,1446.9932999999999
42_14_2013-07-19,1408.2222
42_14_2013-07-26,1231.1561000000002
42_16_2012-11-02,781.1814000000003
42_16_2012-11-09,785.8396000000005
42_16_2012-11-16,739.0026000000001
42_16_2012-11-23,1030.3471999999992
42_16_2012-11-30,837.2162
42_16_2012-12-07,760.8662999999995
42_16_2012-12-14,694.0390999999998
42_16_2012-12-21,619.9939999999996
42_16_2012-12-28,633.5407999999995
42_16_2013-01-04,838.6381000000002
42_16_2013-01-11,831.7991000000002
42_16_2013-01-18,785.9315000000001
42_16_2013-01-25,980.1685999999992
42_16_2013-02-01,852.5084999999995
42_16_2013-02-08,911.346199999999
42_16_2013-02-15,819.8102999999999
42_16_2013-02-22,885.4826000000003
42_16_2013-03-01,871.1381999999996
42_16_2013-03-08,1234.3299999999995
42_16_2013-03-15,1142.679399999999
42_16_2013-03-22,1220.7946000000004
42_16_2013-03-29,1166.3543000000002
42_16_2013-04-05,1273.1911999999993
42_16_2013-04-12,1191.3981999999999
42_16_2013-04-19,1199.7729999999997
42_16_2013-04-26,1195.1031
42_16_2013-05-03,1227.8236999999995
42_16_2013-05-10,1255.5082000000002
42_16_2013-05-17,1166.4021000000002
42_16_2013-05-24,1125.9900000000002
42_16_2013-05-31,1107.8747000000003
42_16_2013-06-07,1227.5056999999997
42_16_2013-06-14,1123.2961999999995
42_16_2013-06-21,1120.2421
42_16_2013-06-28,1046.8890999999994
42_16_2013-07-05,1332.2880000000005
42_16_2013-07-12,1099.8500999999999
42_16_2013-07-19,989.0367999999997
42_16_2013-07-26,924.4731999999998
42_17_2012-11-02,563.4716999999998
42_17_2012-11-09,567.4012
42_17_2012-11-16,610.2632000000001
42_17_2012-11-23,558.4427000000004
42_17_2012-11-30,540.6259
42_17_2012-12-07,572.6647999999997
42_17_2012-12-14,600.8063999999997
42_17_2012-12-21,627.7952000000001
42_17_2012-12-28,887.4318999999996
42_17_2013-01-04,667.1396000000001
42_17_2013-01-11,683.2153
42_17_2013-01-18,678.4480999999997
42_17_2013-01-25,634.9248
42_17_2013-02-01,745.1592999999998
42_17_2013-02-08,625.9246000000004
42_17_2013-02-15,773.6779999999999
42_17_2013-02-22,719.6467999999996
42_17_2013-03-01,663.1936999999998
42_17_2013-03-08,669.0421000000005
42_17_2013-03-15,649.4300000000001
42_17_2013-03-22,607.6666
42_17_2013-03-29,641.0316
42_17_2013-04-05,543.0828000000001
42_17_2013-04-12,615.6123999999999
42_17_2013-04-19,641.9861000000002
42_17_2013-04-26,547.6782000000002
42_17_2013-05-03,491.9059000000002
42_17_2013-05-10,487.1464000000002
42_17_2013-05-17,472.1662000000004
42_17_2013-05-24,473.2865000000004
42_17_2013-05-31,443.33350000000013
42_17_2013-06-07,453.67459999999994
42_17_2013-06-14,441.69630000000006
42_17_2013-06-21,422.94039999999995
42_17_2013-06-28,420.91380000000004
42_17_2013-07-05,459.9053999999999
42_17_2013-07-12,454.7207
42_17_2013-07-19,439.9962000000003
42_17_2013-07-26,437.9965000000003
42_18_2012-11-02,783.5063000000002
42_18_2012-11-09,629.2351000000002
42_18_2012-11-16,893.815
42_18_2012-11-23,502.46219999999994
42_18_2012-11-30,579.5668000000002
42_18_2012-12-07,686.2630999999998
42_18_2012-12-14,839.2333000000002
42_18_2012-12-21,948.607
42_18_2012-12-28,1078.6816999999992
42_18_2013-01-04,353.62059999999997
42_18_2013-01-11,363.8369000000002
42_18_2013-01-18,225.7383
42_18_2013-01-25,275.07989999999995
42_18_2013-02-01,575.0105000000001
42_18_2013-02-08,841.5233000000009
42_18_2013-02-15,653.7452999999999
42_18_2013-02-22,434.2742000000004
42_18_2013-03-01,318.0401000000001
42_18_2013-03-08,741.0918000000003
42_18_2013-03-15,393.9770999999999
42_18_2013-03-22,311.8839000000001
42_18_2013-03-29,409.6360000000001
42_18_2013-04-05,836.296
42_18_2013-04-12,577.947
42_18_2013-04-26,143.66550000000004
42_18_2013-05-03,244.72590000000002
42_20_2013-02-15,192.95380000000006
42_20_2013-02-22,55.556300000000036
42_20_2013-03-01,44.7029
42_20_2013-03-22,58.02360000000001
42_20_2013-03-29,76.8998
42_20_2013-04-05,53.233599999999996
42_20_2013-04-19,48.94540000000002
42_20_2013-05-17,63.468199999999996
42_20_2013-05-24,90.7375
42_20_2013-05-31,56.207200000000014
42_20_2013-06-07,82.1539
42_20_2013-06-14,114.44640000000003
42_20_2013-06-21,124.73370000000001
42_20_2013-06-28,180.12080000000003
42_20_2013-07-05,138.2379
42_20_2013-07-12,123.12540000000001
42_20_2013-07-19,85.71849999999999
42_20_2013-07-26,70.0211
42_21_2012-11-02,1063.5457999999985
42_21_2012-11-09,1087.0031999999987
42_21_2012-11-16,1104.3309999999997
42_21_2012-11-23,1152.815799999999
42_21_2012-11-30,1087.2470999999991
42_21_2012-12-07,1082.0536999999997
42_21_2012-12-14,1061.1964999999998
42_21_2012-12-21,1092.7208999999998
42_21_2012-12-28,1131.8790999999992
42_21_2013-01-04,1196.1724999999992
42_21_2013-01-11,1189.8467999999996
42_21_2013-01-18,1157.9578999999999
42_21_2013-01-25,1188.2621999999992
42_21_2013-02-01,1193.378099999999
42_21_2013-02-08,1186.1580999999999
42_21_2013-02-15,1219.8243999999997
42_21_2013-02-22,1201.3034999999995
42_21_2013-03-01,1214.6411999999996
42_21_2013-03-08,1197.3211000000003
42_21_2013-03-15,1186.5330000000001
42_21_2013-03-22,1163.4547999999993
42_21_2013-03-29,1186.8994
42_21_2013-04-05,1189.6586999999984
42_21_2013-04-12,1154.8642999999995
42_21_2013-04-19,1128.1093999999994
42_21_2013-04-26,1083.4839
42_21_2013-05-03,1104.2973999999995
42_21_2013-05-10,1104.4061
42_21_2013-05-17,1072.1628999999991
42_21_2013-05-24,1074.4452999999996
42_21_2013-05-31,1052.2167999999995
42_21_2013-06-07,1072.8138999999992
42_21_2013-06-14,1056.880699999999
42_21_2013-06-21,1061.6521
42_21_2013-06-28,1077.498199999999
42_21_2013-07-05,1093.2508999999993
42_21_2013-07-12,1068.223099999999
42_21_2013-07-19,1048.0183999999995
42_21_2013-07-26,1071.6697999999994
42_22_2013-05-03,148.60689999999994
42_22_2013-06-21,214.65899999999993
42_22_2013-06-28,236.68189999999993
42_22_2013-07-05,211.312
42_22_2013-07-12,220.49710000000022
42_22_2013-07-19,230.00549999999998
42_22_2013-07-26,243.83310000000017
42_23_2012-11-02,31.812600000000018
42_23_2012-11-09,34.97320000000003
42_23_2012-11-16,40.683800000000026
42_23_2012-11-23,34.98700000000002
42_23_2012-11-30,38.89140000000001
42_23_2012-12-07,203.94899999999978
42_23_2012-12-14,265.59989999999993
42_23_2012-12-28,311.7934999999999
42_23_2013-01-18,325.1494999999999
42_23_2013-01-25,321.5923999999998
42_23_2013-02-01,315.07239999999985
42_23_2013-02-08,324.70649999999995
42_23_2013-02-15,322.30709999999993
42_23_2013-02-22,326.3329
42_23_2013-03-01,336.3370000000001
42_23_2013-03-08,322.62949999999995
42_23_2013-03-15,326.4945
42_23_2013-03-22,331.95029999999986
42_23_2013-03-29,322.0557999999999
42_23_2013-04-05,325.2254999999998
42_23_2013-04-12,320.5845999999999
42_23_2013-04-19,335.5659000000001
42_23_2013-04-26,334.0499
42_23_2013-05-03,45.74799999999999
42_23_2013-05-10,42.2838
42_23_2013-05-17,57.744000000000035
42_23_2013-05-24,48.2578
42_23_2013-05-31,43.379100000000015
42_23_2013-06-07,49.517700000000005
42_23_2013-06-14,51.8838
42_24_2012-11-09,20.18180000000002
42_24_2012-11-16,23.381000000000014
42_24_2012-12-14,23.7549
42_24_2013-01-18,128.54929999999993
42_24_2013-02-08,125.07209999999986
42_24_2013-02-15,127.30429999999991
42_25_2012-11-02,53.47830000000002
42_25_2012-11-09,46.77780000000004
42_25_2012-11-16,58.338300000000054
42_25_2012-11-23,60.056200000000025
42_25_2012-11-30,57.030900000000045
42_25_2012-12-07,51.48410000000002
42_25_2012-12-14,59.12920000000006
42_25_2012-12-21,53.79460000000008
42_25_2012-12-28,199.9783
42_25_2013-01-04,224.38790000000012
42_25_2013-01-11,217.69660000000005
42_25_2013-01-18,208.11680000000004
42_25_2013-01-25,207.49570000000014
42_25_2013-02-01,218.26120000000006
42_25_2013-02-08,234.07940000000002
42_25_2013-02-15,222.01860000000005
42_25_2013-02-22,210.34940000000014
42_25_2013-03-01,215.05240000000012
42_25_2013-03-08,227.32600000000002
42_25_2013-03-15,218.13180000000003
42_25_2013-03-22,230.95110000000014
42_25_2013-03-29,240.3235
42_25_2013-04-05,238.32829999999984
42_25_2013-04-12,250.62300000000002
42_25_2013-04-19,254.43349999999995
42_25_2013-04-26,261.61339999999996
42_25_2013-05-03,90.54860000000001
42_25_2013-05-10,95.1969
42_25_2013-05-17,99.5063
42_25_2013-05-24,95.73169999999996
42_25_2013-05-31,101.24439999999998
42_25_2013-06-07,110.63389999999995
42_25_2013-06-14,100.55709999999998
42_25_2013-06-21,92.3242
42_25_2013-06-28,86.21580000000002
42_25_2013-07-05,73.93000000000002
42_25_2013-07-12,66.02790000000002
42_25_2013-07-19,71.32700000000001
42_25_2013-07-26,69.41900000000004
42_26_2013-03-29,293.34590000000003
42_26_2013-04-05,307.2589
42_26_2013-04-19,331.4284
42_26_2013-04-26,303.6761
42_26_2013-05-03,52.194400000000016
42_26_2013-05-10,51.050699999999985
42_26_2013-05-17,45.975899999999974
42_26_2013-05-31,38.48339999999998
42_26_2013-06-07,44.94249999999999
42_26_2013-06-21,43.78789999999998
42_26_2013-06-28,48.85579999999998
42_26_2013-07-12,51.44699999999999
42_26_2013-07-19,40.33859999999998
42_26_2013-07-26,48.358599999999996
42_27_2012-11-02,68.70459999999994
42_27_2012-11-09,55.47559999999996
42_27_2012-11-16,43.9322
42_27_2012-11-23,61.87489999999998
42_27_2012-11-30,63.06439999999997
42_27_2012-12-07,61.105099999999986
42_27_2012-12-14,45.02749999999999
42_27_2012-12-21,82.03649999999999
42_27_2012-12-28,187.86939999999993
42_27_2013-01-04,46.5257
42_27_2013-01-11,49.872
42_27_2013-01-18,51.223200000000006
42_27_2013-01-25,53.618399999999994
42_27_2013-02-01,50.62350000000002
42_27_2013-02-08,49.46130000000002
42_27_2013-02-15,48.0361
42_27_2013-02-22,43.3826
42_27_2013-03-01,48.11240000000001
42_27_2013-03-15,45.15320000000001
42_27_2013-03-29,44.87249999999999
42_27_2013-04-05,45.10850000000001
42_27_2013-04-12,43.3209
42_27_2013-04-19,45.13920000000002
42_27_2013-04-26,53.10220000000004
42_27_2013-05-03,40.211899999999986
42_27_2013-05-10,40.20899999999997
42_27_2013-05-17,39.081399999999974
42_27_2013-05-24,38.61569999999997
